LG	Marker	Position
3	Affx-86823875	19970036
3	Affx-86819836	20005030
3	Affx-86819923	20046475
3	Affx-86811626	20081794
3	Affx-86843935	20082241
3	Affx-86781244	20086638
3	Affx-86775853	20090067
3	Affx-86811624	20091187
3	Affx-86829848	20092077
3	Affx-86788726	20092833
3	Affx-86815504	20092886
3	Affx-86834829	20123168
3	Affx-86839990	20124403
3	Affx-86794436	20131078
3	Affx-86806240	20131467
3	Affx-86817922	20133156
3	Affx-86785647	20134305
3	Affx-86838513	20158235
3	Affx-86817048	20158600
3	Affx-86787832	20161069
3	Affx-86833539	20162527
3	Affx-86778457	20162817
3	Affx-86819029	20169315
3	Affx-86830746	20177585
3	Affx-86843811	20178093
3	Affx-86833344	20226725
3	Affx-86826953	20241197
3	Affx-86820534	20263105
3	Affx-86838375	20374855
3	Affx-86789351	20381345
3	Affx-86830161	20477729
3	Affx-86804312	20483090
3	Affx-86804310	20483167
3	Affx-86804307	20483317
3	Affx-86787626	20484670
3	Affx-86837306	20487090
3	Affx-86839594	20550466
3	Affx-86786472	20562937
3	Affx-86805415	20563847
3	Affx-86780484	20580488
3	Affx-86812240	20581802
3	Affx-86828015	20597860
3	Affx-86816022	20600872
3	Affx-86828606	20621588
3	Affx-86821965	20661682
3	Affx-86823480	20742842
3	Affx-86780294	20744273
3	Affx-86812372	20744512
3	Affx-86833934	20744688
3	Affx-86839962	20745797
3	Affx-86800135	20755614
3	Affx-86838194	20755624
3	Affx-86837942	20755893
3	Affx-86834108	20756243
3	Affx-86781711	20767867
3	Affx-86821813	20768811
3	Affx-86817987	20771423
3	Affx-86810799	20780369
3	Affx-86819212	20798013
3	Affx-86792788	20819521
3	Affx-86794626	20821397
3	Affx-86830927	20821657
3	Affx-86793688	20827573
3	Affx-86793282	20830433
3	Affx-86825807	20841373
3	Affx-86835712	20871403
3	Affx-86834796	20889725
3	Affx-86832898	20891715
3	Affx-86839775	20896371
3	Affx-86813528	20897380
3	Affx-86778895	20897797
3	Affx-86796493	20898190
3	Affx-86843930	20901084
3	Affx-86794363	20928196
3	Affx-86795630	20928542
3	Affx-86817560	20930309
3	Affx-86793495	20945255
3	Affx-86789719	20945744
3	Affx-86779836	20949050
3	Affx-86816817	20949532
3	Affx-86816718	20967598
3	Affx-86830300	21002186
3	Affx-86841490	21002884
3	Affx-86807687	21008554
3	Affx-86833426	21024463
3	Affx-86784707	21072619
3	Affx-86809812	21091660
3	Affx-86809814	21091786
3	Affx-86809813	21092417
3	Affx-86826316	21095585
3	Affx-86809811	21096335
3	Affx-86794887	21097586
3	Affx-86782895	21097889
3	Affx-86812966	21176433
3	Affx-86779582	21180480
3	Affx-86812963	21181244
3	Affx-86812965	21182607
3	Affx-86813395	21185941
3	Affx-86813396	21186254
3	Affx-86813397	21187249
3	Affx-86813399	21187700
3	Affx-86779063	21188033
3	Affx-86813391	21188084
3	Affx-86813393	21188153
3	Affx-86784043	21189804
3	Affx-86808194	21190525
3	Affx-86798452	21192713
3	Affx-86822359	21259220
3	Affx-86828823	21301089
3	Affx-86838945	21301162
3	Affx-86821012	21301773
3	Affx-86823497	21302781
3	Affx-86778767	21303245
3	Affx-86791888	21308318
3	Affx-86827631	21321774
3	Affx-86792372	21322128
3	Affx-86791868	21327505
3	Affx-86814064	21354235
3	Affx-86778184	21354832
3	Affx-86834303	21354988
3	Affx-86794616	21358543
3	Affx-86799167	21372192
3	Affx-86777175	21373638
3	Affx-86814872	21374281
3	Affx-86822116	21374444
3	Affx-86832314	21386489
3	Affx-86798395	21393124
3	Affx-86806005	21405465
3	Affx-86806003	21406031
3	Affx-86785872	21406194
3	Affx-86806009	21406725
3	Affx-86791932	21406926
3	Affx-86806007	21408312
3	Affx-86829026	21408615
3	Affx-86792132	21465093
3	Affx-86777303	21466105
3	Affx-86786373	21496398
3	Affx-86805506	21497495
3	Affx-86810094	21498368
3	Affx-86810093	21498889
3	Affx-86782699	21499428
3	Affx-86777158	21519653
3	Affx-86839911	21519946
3	Affx-86787109	21526457
3	Affx-86804767	21526639
3	Affx-86797457	21527229
3	Affx-86804769	21528379
3	Affx-86817945	21528406
3	Affx-86780221	21528901
3	Affx-86812431	21528940
3	Affx-86784940	21563858
3	Affx-86778137	21564121
3	Affx-86818097	21564239
3	Affx-86791008	21564544
3	Affx-86791315	21564732
3	Affx-86842788	21564916
3	Affx-86844064	21565004
3	Affx-86834698	21567076
3	Affx-86841270	21592140
3	Affx-86794493	21592141
3	Affx-86824847	21592257
3	Affx-86777816	21594049
3	Affx-86817429	21619645
3	Affx-86791004	21620028
3	Affx-86783534	21620804
3	Affx-86808885	21621351
3	Affx-86822210	21624580
3	Affx-86830123	21667451
3	Affx-86781147	21669867
3	Affx-86838019	21670089
3	Affx-86816549	21670446
3	Affx-86831436	21670840
3	Affx-86822406	21672374
3	Affx-86819217	21677339
3	Affx-86800024	21678619
3	Affx-86778896	21698952
3	Affx-86817572	21699606
3	Affx-86796733	21700857
3	Affx-86824873	21718959
3	Affx-86821010	21736434
3	Affx-86838747	21742456
3	Affx-86777636	21766785
3	Affx-86836019	21809729
3	Affx-86842161	21809801
3	Affx-86843476	21846280
3	Affx-86830460	21846583
3	Affx-86838304	21847901
3	Affx-86838776	21853017
3	Affx-86785252	21853372
3	Affx-86799042	21853897
3	Affx-86819723	21854224
3	Affx-86806660	21854725
3	Affx-86784595	21856644
3	Affx-86807497	21856686
3	Affx-86793957	21857229
3	Affx-86789638	21865293
3	Affx-86839505	21892526
3	Affx-86817025	21892853
3	Affx-86814518	21894963
3	Affx-86777601	21895046
3	Affx-86798222	21939864
3	Affx-86818165	21944465
3	Affx-86807803	21981785
3	Affx-86784356	21983045
3	Affx-86807794	21983252
3	Affx-86807796	21983354
3	Affx-86807799	21983721
3	Affx-86834639	21991684
3	Affx-86780289	22022813
3	Affx-86817072	22023617
3	Affx-86794223	22023933
3	Affx-86812377	22025943
3	Affx-86812376	22025953
3	Affx-86830840	22036849
3	Affx-86788493	22039656
3	Affx-86824476	22089763
3	Affx-86830892	22109268
3	Affx-86837427	22116853
3	Affx-86787337	22117161
3	Affx-86804563	22119270
3	Affx-86799162	22135469
3	Affx-86821338	22135500
3	Affx-86781319	22136541
3	Affx-86811558	22138224
3	Affx-86818845	22143676
3	Affx-86804263	22148773
3	Affx-86822292	22150292
3	Affx-86787680	22150406
3	Affx-86785315	22151201
3	Affx-86806595	22151405
3	Affx-86795680	22151554
3	Affx-86780659	22154983
3	Affx-86805335	22197338
3	Affx-86786543	22197830
3	Affx-86791084	22197908
3	Affx-86842729	22199093
3	Affx-86781636	22201968
3	Affx-86788637	22202033
3	Affx-86781933	22202221
3	Affx-86813811	22212896
3	Affx-86829647	22233673
3	Affx-86776524	22233874
3	Affx-86815399	22239490
3	Affx-86785463	22240855
3	Affx-86806450	22241084
3	Affx-86837815	22245391
3	Affx-86778802	22247901
3	Affx-86813601	22248000
3	Affx-86800273	22248548
3	Affx-86829276	22260193
3	Affx-86798917	22265049
3	Affx-86818182	22266555
3	Affx-86789202	22305661
3	Affx-86816955	22306214
3	Affx-86776724	22397326
3	Affx-86793404	22401464
3	Affx-86830230	22401658
3	Affx-86820016	22403407
3	Affx-86783563	22407544
3	Affx-86808842	22408132
3	Affx-86797396	22410368
3	Affx-86812805	22410612
3	Affx-86779786	22410699
3	Affx-86819655	22415407
3	Affx-86794555	22440695
3	Affx-86827378	22456794
3	Affx-86783337	22474986
3	Affx-86793954	22482985
3	Affx-86792166	22484486
3	Affx-86788702	22485199
3	Affx-86817148	22516472
3	Affx-86790130	22516929
3	Affx-86818700	22551987
3	Affx-86821058	22558473
3	Affx-86786624	22562670
3	Affx-86829552	22564378
3	Affx-86817131	22604320
3	Affx-86797621	22606782
3	Affx-86784638	22607029
3	Affx-86792421	22608890
3	Affx-86807453	22610324
3	Affx-86807455	22611052
3	Affx-86783017	22616329
3	Affx-86795197	22617195
3	Affx-86809623	22617660
3	Affx-86831930	22617839
3	Affx-86818212	22618129
3	Affx-86809625	22619026
3	Affx-86809627	22620104
3	Affx-86777452	22631029
3	Affx-86827401	22631344
3	Affx-86798874	22631574
3	Affx-86814640	22631806
3	Affx-86787878	22632861
3	Affx-86818637	22632968
3	Affx-86796472	22633174
3	Affx-86795333	22659136
3	Affx-86805037	22659868
3	Affx-86831290	22661640
3	Affx-86840603	22688135
3	Affx-86830127	22688637
3	Affx-86827038	22691377
3	Affx-86798611	22692713
3	Affx-86785133	22693310
3	Affx-86829944	22694618
3	Affx-86825184	22703824
3	Affx-86797407	22746922
3	Affx-86785775	22792064
3	Affx-86781628	22793215
3	Affx-86811308	22793323
3	Affx-86837385	22809830
3	Affx-86787420	22809983
3	Affx-86804476	22810731
3	Affx-86805164	22811084
3	Affx-86786733	22811301
3	Affx-86795190	22833978
3	Affx-86799945	22871442
3	Affx-86830598	22871505
3	Affx-86814660	22893142
3	Affx-86777429	22893934
3	Affx-86841806	22894056
3	Affx-86814664	22894519
3	Affx-86789753	22992192
3	Affx-86821993	22994803
3	Affx-86791572	22995678
3	Affx-86783357	22995971
3	Affx-86799807	22999946
3	Affx-86805429	23002323
3	Affx-86805431	23003075
3	Affx-86837869	23003546
3	Affx-86786463	23004235
3	Affx-86800208	23004407
3	Affx-86837863	23004518
3	Affx-86837867	23005034
3	Affx-86825183	23024606
3	Affx-86797880	23025193
3	Affx-86809066	23025701
3	Affx-86783391	23025988
3	Affx-86798766	23031179
3	Affx-86836381	23031224
3	Affx-86801810	23042234
3	Affx-86801822	23043131
3	Affx-86801823	23043458
3	Affx-86779622	23045834
3	Affx-86801807	23046423
3	Affx-86801808	23047661
3	Affx-86801809	23048040
3	Affx-86801811	23048175
3	Affx-86801812	23048470
3	Affx-86801813	23048539
3	Affx-86801814	23048658
3	Affx-86801815	23048808
3	Affx-86801816	23048880
3	Affx-86801817	23048916
3	Affx-86801818	23049117
3	Affx-86792467	23049235
3	Affx-86801819	23049315
3	Affx-86801820	23049732
3	Affx-86801821	23049801
3	Affx-86803370	23050176
3	Affx-86803369	23050229
3	Affx-86817288	23051650
3	Affx-86799967	23051870
3	Affx-86843313	23052468
3	Affx-86806657	23052747
3	Affx-86785258	23052825
3	Affx-86781939	23063165
3	Affx-86792122	23249793
3	Affx-86809970	23268621
3	Affx-86809972	23269102
3	Affx-86809975	23270276
3	Affx-86797865	23270428
3	Affx-86809977	23272498
3	Affx-86809979	23273585
3	Affx-86809981	23274763
3	Affx-86782793	23278123
3	Affx-86809963	23279591
3	Affx-86809968	23280629
3	Affx-86805665	23296284
3	Affx-86786211	23299935
3	Affx-86798797	23301225
3	Affx-86805670	23301333
3	Affx-86818139	23302724
3	Affx-86805668	23304143
3	Affx-86832321	23327785
3	Affx-86816462	23332477
3	Affx-86789539	23332928
3	Affx-86837018	23344072
3	Affx-86837142	23353164
3	Affx-86830932	23354703
3	Affx-86788006	23357326
3	Affx-86803932	23357368
3	Affx-86817406	23385363
3	Affx-86792690	23385587
3	Affx-86818189	23422649
3	Affx-86800090	23445023
3	Affx-86832505	23461701
3	Affx-86824663	23463736
3	Affx-86818591	23493332
3	Affx-86795287	23548051
3	Affx-86791936	23550633
3	Affx-86803937	23551112
3	Affx-86837145	23551158
3	Affx-86788003	23551311
3	Affx-86831913	23554692
3	Affx-86810889	23585550
3	Affx-86782133	23585943
3	Affx-86791044	23586359
3	Affx-86777212	23590927
3	Affx-86814838	23591603
3	Affx-86814356	23591975
3	Affx-86826425	23592144
3	Affx-86777797	23593067
3	Affx-86783818	23603715
3	Affx-86808511	23607124
3	Affx-86807317	23609273
3	Affx-86839530	23609315
3	Affx-86807319	23609717
3	Affx-86818087	23610298
3	Affx-86784734	23611081
3	Affx-86798295	23612049
3	Affx-86840545	23627073
3	Affx-86787020	23629889
3	Affx-86837555	23629945
3	Affx-86804867	23630368
3	Affx-86836571	23630715
3	Affx-86813050	23632292
3	Affx-86779486	23633141
3	Affx-86838504	23648069
3	Affx-86822394	23664056
3	Affx-86826501	23670976
3	Affx-86817642	23671471
3	Affx-86804071	23671723
3	Affx-86787864	23672369
3	Affx-86800058	23672548
3	Affx-86800993	23675752
3	Affx-86802822	23679662
3	Affx-86802821	23680474
3	Affx-86800992	23682787
3	Affx-86800991	23682850
3	Affx-86800990	23683674
3	Affx-86800988	23684113
3	Affx-86800989	23684115
3	Affx-86800987	23684286
3	Affx-86802820	23684725
3	Affx-86800985	23685974
3	Affx-86802819	23686233
3	Affx-86800984	23686509
3	Affx-86800983	23687989
3	Affx-86800982	23688138
3	Affx-86800981	23688378
3	Affx-86800980	23688421
3	Affx-86800979	23688475
3	Affx-86800978	23688528
3	Affx-86802818	23689037
3	Affx-86800977	23689595
3	Affx-86802817	23690123
3	Affx-86800976	23690165
3	Affx-86800975	23690407
3	Affx-86800974	23691075
3	Affx-86800973	23691166
3	Affx-86779319	23691310
3	Affx-86791719	23691349
3	Affx-86800997	23691386
3	Affx-86800996	23691624
3	Affx-86800995	23691828
3	Affx-86800986	23692127
3	Affx-86838103	23692172
3	Affx-86819964	23711251
3	Affx-86831016	23720752
3	Affx-86820366	23723178
3	Affx-86818243	23723948
3	Affx-86786840	23730997
3	Affx-86805042	23731252
3	Affx-86837628	23731498
3	Affx-86790422	23747434
3	Affx-86792613	23793948
3	Affx-86833124	23800654
3	Affx-86826044	23826778
3	Affx-86831729	23828065
3	Affx-86791284	23828417
3	Affx-86833078	23869571
3	Affx-86817982	23876456
3	Affx-86836318	23904621
3	Affx-86826814	23919964
3	Affx-86826420	23928892
3	Affx-86796590	23946426
3	Affx-86826630	23965809
3	Affx-86841622	24042289
3	Affx-86790161	24088959
3	Affx-86841799	24121315
3	Affx-86817867	24150849
3	Affx-86833582	24153455
3	Affx-86820361	24170638
3	Affx-86790517	24180401
3	Affx-86835098	24180437
3	Affx-86798735	24189958
3	Affx-86812836	24193035
3	Affx-86779752	24193055
3	Affx-86821554	24215075
3	Affx-86784474	24224822
3	Affx-86785669	24227975
3	Affx-86840506	24228348
3	Affx-86818777	24229421
3	Affx-86793456	24245577
3	Affx-86825707	24245942
3	Affx-86838320	24256561
3	Affx-86800103	24257343
3	Affx-86783657	24328935
3	Affx-86808719	24330562
3	Affx-86839727	24330721
3	Affx-86824888	24332162
3	Affx-86829457	24332346
3	Affx-86793945	24332479
3	Affx-86786837	24346239
3	Affx-86790788	24348295
3	Affx-86790483	24354741
3	Affx-86823569	24394835
3	Affx-86816576	24401390
3	Affx-86826698	24417130
3	Affx-86835321	24418495
3	Affx-86775631	24422759
3	Affx-86798412	24461614
3	Affx-86830984	24461893
3	Affx-86790233	24466650
3	Affx-86806269	24503007
3	Affx-86785621	24503124
3	Affx-86781022	24504790
3	Affx-86827980	24508535
3	Affx-86813933	24514437
3	Affx-86778353	24514862
3	Affx-86783288	24523694
3	Affx-86799545	24530593
3	Affx-86843657	24530992
3	Affx-86822006	24532309
3	Affx-86821363	24542059
3	Affx-86834442	24549452
3	Affx-86799260	24549849
3	Affx-86817344	24583671
3	Affx-86814958	24596295
3	Affx-86777095	24596682
3	Affx-86829313	24597843
3	Affx-86814964	24598322
3	Affx-86790948	24605560
3	Affx-86782648	24633246
3	Affx-86810160	24633352
3	Affx-86829879	24640028
3	Affx-86824460	24642116
3	Affx-86823876	24647541
3	Affx-86843092	24657981
3	Affx-86816767	24658077
3	Affx-86787701	24692726
3	Affx-86804247	24693056
3	Affx-86818981	24695346
3	Affx-86837277	24699100
3	Affx-86804249	24699151
3	Affx-86825235	24699282
3	Affx-86812680	24699991
3	Affx-86843947	24702308
3	Affx-86812681	24702343
3	Affx-86839342	24702730
3	Affx-86779949	24703465
3	Affx-86812676	24704230
3	Affx-86806071	24722843
3	Affx-86841779	24722963
3	Affx-86806073	24723505
3	Affx-86785817	24723586
3	Affx-86797219	24723756
3	Affx-86836520	24724407
3	Affx-86829764	24725284
3	Affx-86840778	24725647
3	Affx-86806067	24725713
3	Affx-86790359	24727750
3	Affx-86823599	24779627
3	Affx-86840865	24779858
3	Affx-86799861	24780650
3	Affx-86843532	24781871
3	Affx-86787813	24802099
3	Affx-86823700	24803276
3	Affx-86821374	24836052
3	Affx-86805958	24839486
3	Affx-86800399	24839853
3	Affx-86795228	24856949
3	Affx-86785204	24857216
3	Affx-86806708	24857591
3	Affx-86835023	24858862
3	Affx-86812054	24868153
3	Affx-86780705	24869675
3	Affx-86797609	24871275
3	Affx-86785902	24886886
3	Affx-86790450	24887464
3	Affx-86805971	24888771
3	Affx-86805969	24888814
3	Affx-86815110	24955530
3	Affx-86816415	24964342
3	Affx-86828252	24981929
3	Affx-86790079	24998713
3	Affx-86779139	24998803
3	Affx-86813325	24999124
3	Affx-86777901	24999755
3	Affx-86793171	25001332
3	Affx-86828024	25001468
3	Affx-86791181	25006625
3	Affx-86815123	25014277
3	Affx-86791374	25019862
3	Affx-86819986	25069076
3	Affx-86825040	25073313
3	Affx-86799824	25074000
3	Affx-86790587	25074791
3	Affx-86781942	25075068
3	Affx-86795979	25075914
3	Affx-86832713	25077056
3	Affx-86811057	25077802
3	Affx-86796585	25094780
3	Affx-86827043	25094894
3	Affx-86785871	25103205
3	Affx-86794778	25122012
3	Affx-86840234	25124617
3	Affx-86785311	25125288
3	Affx-86795052	25127556
3	Affx-86806598	25127935
3	Affx-86839025	25128532
3	Affx-86813034	25252702
3	Affx-86813032	25252762
3	Affx-86779512	25252822
3	Affx-86841830	25254116
3	Affx-86813036	25254188
3	Affx-86828779	25256937
3	Affx-86843759	25257101
3	Affx-86799966	25257522
3	Affx-86822015	25257861
3	Affx-86780483	25258094
3	Affx-86805695	25261057
3	Affx-86841214	25261102
3	Affx-86839527	25261655
3	Affx-86825344	25261917
3	Affx-86789631	25273382
3	Affx-86780984	25311326
3	Affx-86806482	25343112
3	Affx-86785432	25343344
3	Affx-86818991	25429676
3	Affx-86784120	25455451
3	Affx-86834628	25456152
3	Affx-86808085	25456486
3	Affx-86833961	25457621
3	Affx-86834518	25458341
3	Affx-86786573	25459166
3	Affx-86805309	25461514
3	Affx-86815010	25485882
3	Affx-86838060	25487701
3	Affx-86803809	25492748
3	Affx-86797194	25493763
3	Affx-86803807	25493801
3	Affx-86788154	25494847
3	Affx-86820381	25498899
3	Affx-86789705	25508201
3	Affx-86807471	25509228
3	Affx-86784626	25514847
3	Affx-86807474	25516664
3	Affx-86792918	25553873
3	Affx-86800947	25584582
3	Affx-86800945	25584892
3	Affx-86800946	25584892
3	Affx-86800169	25587507
3	Affx-86800944	25587621
3	Affx-86800943	25587718
3	Affx-86800942	25588521
3	Affx-86800941	25588529
3	Affx-86800940	25588928
3	Affx-86800938	25590544
3	Affx-86800937	25591542
3	Affx-86800936	25591821
3	Affx-86800935	25591964
3	Affx-86800934	25593468
3	Affx-86800933	25595463
3	Affx-86800932	25595636
3	Affx-86800931	25595899
3	Affx-86803508	25596016
3	Affx-86803509	25596190
3	Affx-86800930	25597025
3	Affx-86800929	25597286
3	Affx-86800928	25598591
3	Affx-86803510	25598639
3	Affx-86800927	25598940
3	Affx-86800926	25599091
3	Affx-86803511	25599273
3	Affx-86800925	25599295
3	Affx-86798318	25599691
3	Affx-86782741	25599861
3	Affx-86800948	25600584
3	Affx-86803512	25600760
3	Affx-86803513	25600818
3	Affx-86800939	25601006
3	Affx-86822724	25606419
3	Affx-86834614	25649002
3	Affx-86819050	25717091
3	Affx-86797503	25840732
3	Affx-86776766	25841663
3	Affx-86838584	25843530
3	Affx-86810985	25843595
3	Affx-86810983	25843729
3	Affx-86781999	25844188
3	Affx-86779778	25846597
3	Affx-86812811	25846793
3	Affx-86793136	25846800
3	Affx-86795970	25847193
3	Affx-86832008	25847834
3	Affx-86837358	25935987
3	Affx-86804416	25936155
3	Affx-86829236	25936603
3	Affx-86787495	25936933
3	Affx-86790201	25937326
3	Affx-86833395	25938255
3	Affx-86798926	25946974
3	Affx-86839386	25947145
3	Affx-86816808	25948880
3	Affx-86789980	25949280
3	Affx-86807144	25950007
3	Affx-86784862	25950639
3	Affx-86796926	25966261
3	Affx-86820402	25967431
3	Affx-86828493	25968050
3	Affx-86777907	26010463
3	Affx-86780479	26011601
3	Affx-86830108	26020057
3	Affx-86784042	26021937
3	Affx-86808195	26023944
3	Affx-86795510	26024616
3	Affx-86838156	26027276
3	Affx-86817779	26027713
3	Affx-86783733	26037601
3	Affx-86829206	26037996
3	Affx-86808622	26038141
3	Affx-86808620	26038345
3	Affx-86824730	26041218
3	Affx-86788964	26041963
3	Affx-86826950	26090784
3	Affx-86838749	26091014
3	Affx-86819741	26104630
3	Affx-86800384	26153304
3	Affx-86839144	26153527
3	Affx-86836188	26172974
3	Affx-86823689	26215490
3	Affx-86784215	26215882
3	Affx-86807964	26216439
3	Affx-86825909	26246371
3	Affx-86831553	26257118
3	Affx-86828609	26266543
3	Affx-86777361	26286420
3	Affx-86789445	26314798
3	Affx-86811110	26314924
3	Affx-86838516	26315056
3	Affx-86781870	26315210
3	Affx-86829839	26346162
3	Affx-86795229	26361621
3	Affx-86818253	26361998
3	Affx-86786857	26374332
3	Affx-86775477	26378444
3	Affx-86796937	26397556
3	Affx-86782930	26397832
3	Affx-86840074	26398461
3	Affx-86815276	26464039
3	Affx-86789670	26514888
3	Affx-86799504	26515567
3	Affx-86833354	26517051
3	Affx-86815407	26522770
3	Affx-86794905	26532227
3	Affx-86782413	26533098
3	Affx-86810513	26533869
3	Affx-86842045	26533917
3	Affx-86837014	26547427
3	Affx-86819694	26556764
3	Affx-86823048	26602777
3	Affx-86817652	26603596
3	Affx-86816761	26606104
3	Affx-86828302	26628977
3	Affx-86785239	26635254
3	Affx-86828545	26635496
3	Affx-86829611	26644121
3	Affx-86789298	26644311
3	Affx-86797749	26646211
3	Affx-86836755	26683092
3	Affx-86838089	26683189
3	Affx-86798466	26689125
3	Affx-86815656	26739623
3	Affx-86840750	26744186
3	Affx-86831478	26744411
3	Affx-86807716	26746662
3	Affx-86784424	26746790
3	Affx-86790729	26748999
3	Affx-86788054	26749099
3	Affx-86821893	26842511
3	Affx-86798045	26851342
3	Affx-86794405	26852172
3	Affx-86828400	26852310
3	Affx-86808756	26852558
3	Affx-86783631	26854605
3	Affx-86834915	26856135
3	Affx-86828775	26856985
3	Affx-86778494	26857194
3	Affx-86840030	26857674
3	Affx-86836315	26860842
3	Affx-86838613	26861577
3	Affx-86832167	26862472
3	Affx-86792367	26889830
3	Affx-86839812	26901261
3	Affx-86780721	26901608
3	Affx-86792508	26901790
3	Affx-86817997	26902849
3	Affx-86839251	26903083
3	Affx-86827309	26919598
3	Affx-86794850	26926816
3	Affx-86819222	26927089
3	Affx-86842995	26932081
3	Affx-86818337	26954953
3	Affx-86791282	26955120
3	Affx-86791880	26957750
3	Affx-86818375	26957993
3	Affx-86799262	26998959
3	Affx-86799534	27040679
3	Affx-86819012	27074726
3	Affx-86783041	27078509
3	Affx-86794594	27079052
3	Affx-86797314	27079440
3	Affx-86816987	27091806
3	Affx-86787349	27094762
3	Affx-86790086	27094892
3	Affx-86843640	27096695
3	Affx-86809697	27104995
3	Affx-86823483	27106577
3	Affx-86782978	27113129
3	Affx-86821354	27146474
3	Affx-86840598	27177486
3	Affx-86818645	27233583
3	Affx-86776779	27237984
3	Affx-86782993	27239678
3	Affx-86809672	27240018
3	Affx-86819041	27325847
3	Affx-86791457	27326592
3	Affx-86821903	27331536
3	Affx-86815700	27339366
3	Affx-86821473	27342186
3	Affx-86798165	27343077
3	Affx-86840339	27344624
3	Affx-86785820	27358896
3	Affx-86806062	27360507
3	Affx-86834184	27362592
3	Affx-86790665	27362865
3	Affx-86821209	27389243
3	Affx-86822660	27461276
3	Affx-86836032	27560890
3	Affx-86811532	27562245
3	Affx-86827746	27562278
3	Affx-86781342	27562295
3	Affx-86828576	27588559
3	Affx-86808760	27604775
3	Affx-86784184	27621572
3	Affx-86783001	27653495
3	Affx-86809650	27653572
3	Affx-86797033	27687646
3	Affx-86823682	27690439
3	Affx-86830105	27694336
3	Affx-86831966	27726414
3	Affx-86792716	27729817
3	Affx-86820306	27730142
3	Affx-86797616	27748519
3	Affx-86817750	27784455
3	Affx-86790472	27787813
3	Affx-86787357	27788329
3	Affx-86798841	27790082
3	Affx-86820585	27790587
3	Affx-86788273	27794671
3	Affx-86827010	27795386
3	Affx-86826291	27797397
3	Affx-86811501	27805594
3	Affx-86781382	27805819
3	Affx-86820993	27806678
3	Affx-86840360	27809366
3	Affx-86791714	27811552
3	Affx-86821703	27817711
3	Affx-86785617	27818872
3	Affx-86803739	27847586
3	Affx-86788236	27847732
3	Affx-86797778	27848066
3	Affx-86817087	27850377
3	Affx-86838554	27851984
3	Affx-86788974	27853117
3	Affx-86793865	27891674
3	Affx-86781129	27892189
3	Affx-86828195	27892379
3	Affx-86821235	27922974
3	Affx-86826261	27932789
3	Affx-86780764	27934362
3	Affx-86825980	27936765
3	Affx-86795489	27937958
3	Affx-86833729	27952122
3	Affx-86795898	27960217
3	Affx-86797201	28026404
3	Affx-86791221	28035857
3	Affx-86818466	28044024
3	Affx-86832462	28047390
3	Affx-86796969	28048386
3	Affx-86799077	28049369
3	Affx-86784333	28050238
3	Affx-86832592	28050248
3	Affx-86827177	28087997
3	Affx-86798315	28103619
3	Affx-86784345	28103882
3	Affx-86807807	28104200
3	Affx-86794200	28109706
3	Affx-86828150	28112237
3	Affx-86818928	28131603
3	Affx-86791368	28155677
3	Affx-86833801	28155878
3	Affx-86826442	28159803
3	Affx-86793479	28162385
3	Affx-86836239	28162470
3	Affx-86793839	28164321
3	Affx-86779913	28165978
3	Affx-86815776	28166701
3	Affx-86834965	28209755
3	Affx-86828334	28211643
3	Affx-86792184	28215796
3	Affx-86843851	28216236
3	Affx-86784601	28216238
3	Affx-86807490	28216490
3	Affx-86817935	28218920
3	Affx-86816230	28219412
3	Affx-86819064	28220468
3	Affx-86790458	28221075
3	Affx-86815608	28221805
3	Affx-86815420	28223422
3	Affx-86795841	28224344
3	Affx-86820530	28230355
3	Affx-86778858	28236778
3	Affx-86834479	28236848
3	Affx-86823059	28237783
3	Affx-86815750	28249964
3	Affx-86836950	28250552
3	Affx-86833406	28251492
3	Affx-86809406	28257309
3	Affx-86798271	28259262
3	Affx-86783150	28260477
3	Affx-86831967	28261071
3	Affx-86804640	28261747
3	Affx-86804643	28262155
3	Affx-86787256	28262223
3	Affx-86788508	28266333
3	Affx-86839293	28266452
3	Affx-86835236	28296861
3	Affx-86839174	28298001
3	Affx-86775810	28301446
3	Affx-86819450	28374937
3	Affx-86841206	28457648
3	Affx-86825727	28541828
3	Affx-86794683	28543742
3	Affx-86778857	28546731
3	Affx-86831521	28548706
3	Affx-86829122	28564653
3	Affx-86817409	28636075
3	Affx-86843683	28636640
3	Affx-86796655	28637726
3	Affx-86807198	28640331
3	Affx-86784822	28640373
3	Affx-86796581	28641082
3	Affx-86833703	28651350
3	Affx-86790541	28653037
3	Affx-86796912	28679179
3	Affx-86820224	28679812
3	Affx-86838431	28680096
3	Affx-86834483	28701264
3	Affx-86788324	28701760
3	Affx-86819919	28707909
3	Affx-86820068	28746406
3	Affx-86793466	28747687
3	Affx-86841005	28749380
3	Affx-86783673	28750034
3	Affx-86818088	28788235
3	Affx-86816366	28798210
3	Affx-86794834	28799616
3	Affx-86840891	28799968
3	Affx-86838739	28824789
3	Affx-86790406	28825448
3	Affx-86832889	28825528
3	Affx-86797247	28831427
3	Affx-86811411	28831631
3	Affx-86781497	28833753
3	Affx-86819734	28836528
3	Affx-86787479	28837670
3	Affx-86838858	28840817
3	Affx-86811080	28840934
3	Affx-86820929	28841045
3	Affx-86818168	28841511
3	Affx-86791272	28841717
3	Affx-86828865	28842419
3	Affx-86781912	28842882
3	Affx-86829726	28849695
3	Affx-86842658	28849824
3	Affx-86798583	28850069
