LG	Marker	Position
3	Affx-86793688	27412843
3	Affx-86830927	27418706
3	Affx-86794626	27418966
3	Affx-86792788	27420826
3	Affx-86819212	27444686
3	Affx-86810799	27462552
3	Affx-86817987	27471175
3	Affx-86821813	27473728
3	Affx-86781711	27474677
3	Affx-86834108	27486034
3	Affx-86837942	27489578
3	Affx-86800135	27489857
3	Affx-86838194	27489917
3	Affx-86839962	27501959
3	Affx-86833934	27502998
3	Affx-86812372	27503244
3	Affx-86780294	27503483
3	Affx-86823480	27504847
3	Affx-86816022	27548759
3	Affx-86828015	27551823
3	Affx-86778967	27557376
3	Affx-86812240	27568553
3	Affx-86780484	27569870
3	Affx-86805415	27585295
3	Affx-86786472	27586195
3	Affx-86839594	27599964
3	Affx-86837306	27696010
3	Affx-86787626	27698433
3	Affx-86804307	27699786
3	Affx-86804310	27699936
3	Affx-86804312	27700013
3	Affx-86830161	27723737
3	Affx-86829065	27738779
3	Affx-86789351	27872604
3	Affx-86838375	27879091
3	Affx-86811626	27923918
3	Affx-86843935	27924365
3	Affx-86775853	27937455
3	Affx-86820534	27997617
3	Affx-86819029	28031020
3	Affx-86843811	28078868
3	Affx-86842147	28121382
3	Affx-86816892	28121575
3	Affx-86833539	28125755
3	Affx-86831213	28132683
3	Affx-86833344	28135260
3	Affx-86790422	28143090
3	Affx-86778457	28156286
3	Affx-86787832	28158084
3	Affx-86817048	28160548
3	Affx-86838513	28160913
3	Affx-86785647	28184760
3	Affx-86817922	28186017
3	Affx-86806240	28187682
3	Affx-86794436	28188109
3	Affx-86839990	28194673
3	Affx-86834829	28195907
3	Affx-86815504	28227210
3	Affx-86788726	28227333
3	Affx-86829848	28228005
3	Affx-86819836	28228477
3	Affx-86811624	28228965
3	Affx-86781244	28233517
3	Affx-86819923	28280066
3	Affx-86823875	28342886
3	Affx-86836007	28382986
3	Affx-86819904	28462245
3	Affx-86792215	28462551
3	Affx-86811935	28462704
3	Affx-86780850	28462848
3	Affx-86840863	28465493
3	Affx-86810475	28466766
3	Affx-86840840	28466940
3	Affx-86782436	28467110
3	Affx-86810484	28467467
3	Affx-86792593	28467503
3	Affx-86810482	28470386
3	Affx-86810480	28470716
3	Affx-86814769	28470953
3	Affx-86777302	28471013
3	Affx-86818198	28471608
3	Affx-86799602	28473321
3	Affx-86784465	28473420
3	Affx-86833687	28474390
3	Affx-86829425	28474523
3	Affx-86831397	28478887
3	Affx-86777476	28479090
3	Affx-86782001	28491503
3	Affx-86837712	28491633
3	Affx-86786516	28492117
3	Affx-86805363	28493939
3	Affx-86829111	28494215
3	Affx-86798517	28505866
3	Affx-86790200	28549705
3	Affx-86832352	28561055
3	Affx-86826365	28561286
3	Affx-86816693	28562248
3	Affx-86814554	28574262
3	Affx-86777559	28577197
3	Affx-86791641	28577710
3	Affx-86835211	28578361
3	Affx-86777798	28601699
3	Affx-86820355	28604213
3	Affx-86840526	28610995
3	Affx-86789431	28611852
3	Affx-86814355	28612379
3	Affx-86826954	28641963
3	Affx-86778113	28642053
3	Affx-86805542	28642640
3	Affx-86805540	28642935
3	Affx-86786342	28643160
3	Affx-86779567	28653760
3	Affx-86812976	28654903
3	Affx-86792483	28657924
3	Affx-86831094	28663624
3	Affx-86798319	28693464
3	Affx-86781789	28702178
3	Affx-86797961	28702551
3	Affx-86839417	28703572
3	Affx-86829525	28705412
3	Affx-86827911	28727375
3	Affx-86793327	28728247
3	Affx-86800356	28817806
3	Affx-86837734	28819306
3	Affx-86823006	28819534
3	Affx-86803345	28835186
3	Affx-86803344	28836298
3	Affx-86803343	28836383
3	Affx-86779948	28840074
3	Affx-86803342	28840765
3	Affx-86803341	28840831
3	Affx-86803340	28841155
3	Affx-86803339	28841641
3	Affx-86803338	28841899
3	Affx-86803337	28843441
3	Affx-86803336	28843474
3	Affx-86839235	28845962
3	Affx-86803335	28846021
3	Affx-86782578	28847478
3	Affx-86825673	28849247
3	Affx-86810275	28849370
3	Affx-86779718	28864335
3	Affx-86824041	28866441
3	Affx-86835608	28869809
3	Affx-86829100	28889741
3	Affx-86811851	28889910
3	Affx-86811853	28890037
3	Affx-86811854	28890142
3	Affx-86840724	28890354
3	Affx-86811858	28890748
3	Affx-86811860	28891897
3	Affx-86789788	28892196
3	Affx-86794661	28894336
3	Affx-86838453	28895007
3	Affx-86840734	28895463
3	Affx-86811829	28897697
3	Affx-86811842	28898509
3	Affx-86811848	28899377
3	Affx-86781006	28899923
3	Affx-86837252	28914586
3	Affx-86804188	28915104
3	Affx-86787751	28916596
3	Affx-86794592	28920387
3	Affx-86830579	28923550
3	Affx-86837254	28924359
3	Affx-86804190	28924978
3	Affx-86818447	28947483
3	Affx-86786605	29040721
3	Affx-86809718	29088211
3	Affx-86782963	29100939
3	Affx-86813720	29114768
3	Affx-86778640	29114823
3	Affx-86826652	29147073
3	Affx-86818026	29246509
3	Affx-86839784	29246547
3	Affx-86789602	29303868
3	Affx-86828205	29304847
3	Affx-86828134	29310845
3	Affx-86821772	29330575
3	Affx-86818651	29375791
3	Affx-86795862	29386886
3	Affx-86810790	29386991
3	Affx-86782242	29387493
3	Affx-86793069	29387895
3	Affx-86836317	29430590
3	Affx-86827346	29466485
3	Affx-86816670	29467647
3	Affx-86832883	29469356
3	Affx-86791134	29469713
3	Affx-86838887	29470128
3	Affx-86799302	29470449
3	Affx-86820964	29470518
3	Affx-86830498	29483833
3	Affx-86829731	29486194
3	Affx-86839324	29486338
3	Affx-86792557	29490055
3	Affx-86805455	29589630
3	Affx-86796185	29590885
3	Affx-86805451	29590972
3	Affx-86786437	29591272
3	Affx-86805458	29591584
3	Affx-86815580	29592490
3	Affx-86840240	29594326
3	Affx-86839908	29595937
3	Affx-86805456	29596345
3	Affx-86788816	29596416
3	Affx-86804281	29613537
3	Affx-86837293	29613621
3	Affx-86787656	29613792
3	Affx-86825751	29615341
3	Affx-86827564	29617151
3	Affx-86828844	29624050
3	Affx-86792164	29654482
3	Affx-86800402	29695581
3	Affx-86784488	29702760
3	Affx-86788701	29703054
3	Affx-86836523	29703878
3	Affx-86807634	29704746
3	Affx-86793196	29706194
3	Affx-86831826	29706625
3	Affx-86795124	29711299
3	Affx-86784796	29711668
3	Affx-86836893	29712202
3	Affx-86778559	29746337
3	Affx-86813784	29746598
3	Affx-86831821	29747207
3	Affx-86843244	29747570
3	Affx-86779661	29750242
3	Affx-86839220	29753064
3	Affx-86780951	29753618
3	Affx-86794263	29754884
3	Affx-86836362	29755756
3	Affx-86833887	29756021
3	Affx-86829479	29794431
3	Affx-86823885	29819815
3	Affx-86789407	29819849
3	Affx-86814736	29820226
3	Affx-86777337	29820393
3	Affx-86820909	29846390
3	Affx-86781664	29847046
3	Affx-86811279	29848495
3	Affx-86811281	29849436
3	Affx-86839739	29850084
3	Affx-86809746	29913346
3	Affx-86799770	29931817
3	Affx-86836918	29933195
3	Affx-86806965	29935296
3	Affx-86784998	29937008
3	Affx-86821626	29937281
3	Affx-86784953	29938698
3	Affx-86843821	29939431
3	Affx-86807021	29939575
3	Affx-86804732	29954794
3	Affx-86816154	29955004
3	Affx-86787159	29956124
3	Affx-86807206	29957112
3	Affx-86828211	29957454
3	Affx-86784815	29957783
3	Affx-86792613	30108282
3	Affx-86784673	30133454
3	Affx-86799387	30138736
3	Affx-86834700	30196034
3	Affx-86797131	30197219
3	Affx-86804499	30203064
3	Affx-86837394	30203102
3	Affx-86804502	30203731
3	Affx-86804505	30204192
3	Affx-86790910	30204434
3	Affx-86816219	30205671
3	Affx-86804517	30208033
3	Affx-86804521	30211002
3	Affx-86804524	30211498
3	Affx-86787440	30212273
3	Affx-86804471	30212773
3	Affx-86804513	30213516
3	Affx-86804516	30213557
3	Affx-86809486	30214829
3	Affx-86783103	30216658
3	Affx-86806220	30220296
3	Affx-86841179	30221367
3	Affx-86785662	30222989
3	Affx-86778855	30237819
3	Affx-86838733	30279524
3	Affx-86807719	30279666
3	Affx-86794483	30279996
3	Affx-86807721	30280888
3	Affx-86784429	30282778
3	Affx-86807711	30285812
3	Affx-86807713	30285876
3	Affx-86807715	30285919
3	Affx-86797623	30286192
3	Affx-86820041	30287288
3	Affx-86783242	30287335
3	Affx-86809296	30287396
3	Affx-86795645	30350783
3	Affx-86826422	30353096
3	Affx-86790186	30418070
3	Affx-86815665	30418273
3	Affx-86793342	30455658
3	Affx-86827843	30469715
3	Affx-86836854	30499117
3	Affx-86823701	30526168
3	Affx-86833403	30548794
3	Affx-86834493	30549379
3	Affx-86839106	30559190
3	Affx-86799551	30584061
3	Affx-86833483	30628470
3	Affx-86806521	30633674
3	Affx-86785384	30633773
3	Affx-86832730	30635080
3	Affx-86799334	30635197
3	Affx-86835416	30635439
3	Affx-86832917	30695836
3	Affx-86786207	30697901
3	Affx-86805666	30698155
3	Affx-86793091	30698623
3	Affx-86778503	30713134
3	Affx-86791841	30713221
3	Affx-86813825	30713614
3	Affx-86834874	30713701
3	Affx-86798543	30714340
3	Affx-86798326	30723434
3	Affx-86820094	30724039
3	Affx-86809315	30724398
3	Affx-86783222	30724565
3	Affx-86840831	30725459
3	Affx-86828440	30747918
3	Affx-86820701	30753694
3	Affx-86810180	30808122
3	Affx-86782627	30877324
3	Affx-86791188	30890386
3	Affx-86815221	30893411
3	Affx-86811486	30917135
3	Affx-86781399	30917198
3	Affx-86813954	30923977
3	Affx-86828408	30942591
3	Affx-86792019	30945250
3	Affx-86839306	30954860
3	Affx-86810990	30954950
3	Affx-86794676	30955139
3	Affx-86831432	30955337
3	Affx-86781995	30958251
3	Affx-86842629	30958419
3	Affx-86825782	30990034
3	Affx-86831360	31013288
3	Affx-86829261	31013744
3	Affx-86794995	31013772
3	Affx-86835659	31054547
3	Affx-86785291	31058537
3	Affx-86806620	31059972
3	Affx-86776035	31066638
3	Affx-86823671	31068448
3	Affx-86793709	31071266
3	Affx-86787536	31071678
3	Affx-86833861	31087081
3	Affx-86829625	31091472
3	Affx-86808912	31094244
3	Affx-86783509	31094757
3	Affx-86795446	31094802
3	Affx-86819740	31095014
3	Affx-86834523	31109218
3	Affx-86825605	31109380
3	Affx-86825863	31152981
3	Affx-86813320	31240122
3	Affx-86779151	31245129
3	Affx-86813608	31246473
3	Affx-86813606	31246513
3	Affx-86792642	31246642
3	Affx-86813602	31246751
3	Affx-86778805	31249263
3	Affx-86824023	31294637
3	Affx-86829205	31323748
3	Affx-86815053	31332720
3	Affx-86793065	31409158
3	Affx-86781449	31409799
3	Affx-86798714	31412377
3	Affx-86816318	31416455
3	Affx-86831472	31418941
3	Affx-86796345	31492208
3	Affx-86804621	31545415
3	Affx-86804623	31545490
3	Affx-86804625	31546412
3	Affx-86804627	31547896
3	Affx-86789882	31549052
3	Affx-86804630	31549550
3	Affx-86804633	31550709
3	Affx-86804637	31551305
3	Affx-86775941	31551528
3	Affx-86804639	31552865
3	Affx-86804642	31553033
3	Affx-86804647	31553294
3	Affx-86837461	31554192
3	Affx-86832919	31554596
3	Affx-86804648	31555147
3	Affx-86787310	31556715
3	Affx-86804599	31557603
3	Affx-86806710	31580472
3	Affx-86785202	31581520
3	Affx-86776619	31581938
3	Affx-86789192	31583335
3	Affx-86777161	31584128
3	Affx-86790491	31585060
3	Affx-86823390	31589872
3	Affx-86787581	31590912
3	Affx-86804578	31605985
3	Affx-86804577	31606159
3	Affx-86837435	31606254
3	Affx-86804575	31606419
3	Affx-86787328	31606850
3	Affx-86787043	31615432
3	Affx-86784464	31625375
3	Affx-86830992	31626056
3	Affx-86807653	31626152
3	Affx-86808513	31628709
3	Affx-86783815	31629150
3	Affx-86841753	31631607
3	Affx-86816245	31632761
3	Affx-86779474	31632945
3	Affx-86813061	31633427
3	Affx-86813063	31633791
3	Affx-86813065	31633979
3	Affx-86817103	31661642
3	Affx-86820268	31671948
3	Affx-86834265	31672159
3	Affx-86792818	31679741
3	Affx-86804523	31681713
3	Affx-86787386	31681860
3	Affx-86807472	31707372
3	Affx-86841839	31708568
3	Affx-86835683	31709971
3	Affx-86840846	31788440
3	Affx-86822914	31811351
3	Affx-86821258	31814488
3	Affx-86832731	31819207
3	Affx-86782226	31873116
3	Affx-86810815	31874565
3	Affx-86844021	31874795
3	Affx-86779221	31909596
3	Affx-86813283	31912145
3	Affx-86823666	31936790
3	Affx-86843713	31937153
3	Affx-86836220	31971892
3	Affx-86825675	32166252
3	Affx-86779819	32166923
3	Affx-86810179	32243459
3	Affx-86810181	32245952
3	Affx-86782633	32246140
3	Affx-86810173	32248561
3	Affx-86832816	32250480
3	Affx-86805535	32252041
3	Affx-86786345	32252078
3	Affx-86788432	32253217
3	Affx-86780315	32253545
3	Affx-86793612	32253799
3	Affx-86787417	32282166
3	Affx-86817593	32286431
3	Affx-86785435	32288862
3	Affx-86806479	32289792
3	Affx-86841188	32289834
3	Affx-86795849	32290219
3	Affx-86778288	32294140
3	Affx-86778328	32294798
3	Affx-86815242	32295538
3	Affx-86832486	32353317
3	Affx-86784149	32353950
3	Affx-86836953	32355863
3	Affx-86826779	32356186
3	Affx-86808048	32357526
3	Affx-86839357	32365330
3	Affx-86820191	32366263
3	Affx-86805973	32382212
3	Affx-86797359	32383019
3	Affx-86785900	32383069
3	Affx-86822201	32383618
3	Affx-86791317	32388488
3	Affx-86840112	32389420
3	Affx-86816340	32390751
3	Affx-86800082	32398703
3	Affx-86781109	32398934
3	Affx-86837972	32399631
3	Affx-86837974	32402092
3	Affx-86811738	32402148
3	Affx-86782522	32433246
3	Affx-86843897	32433574
3	Affx-86815287	32446780
3	Affx-86833230	32453834
3	Affx-86819659	32564435
3	Affx-86810577	32565667
3	Affx-86782379	32566543
3	Affx-86812239	32580978
3	Affx-86780485	32581719
3	Affx-86796997	32584620
3	Affx-86829962	32585359
3	Affx-86776706	32603329
3	Affx-86823462	32605355
3	Affx-86793963	32631068
3	Affx-86828366	32643054
3	Affx-86836184	32652973
3	Affx-86777045	32707874
3	Affx-86818200	32710898
3	Affx-86799986	32713928
3	Affx-86804355	32732224
3	Affx-86837330	32733496
3	Affx-86787561	32733832
3	Affx-86829940	32768935
3	Affx-86809769	32857530
3	Affx-86809767	32857881
3	Affx-86799249	32858843
3	Affx-86782925	32858909
3	Affx-86794273	32903218
3	Affx-86839394	32904427
3	Affx-86786536	32905007
3	Affx-86794885	32905651
3	Affx-86789180	32906259
3	Affx-86803878	33019208
3	Affx-86788082	33019337
3	Affx-86837120	33019837
3	Affx-86794974	33020053
3	Affx-86823047	33020326
3	Affx-86789466	33020559
3	Affx-86797098	33053549
3	Affx-86823226	33053702
3	Affx-86843660	33081609
3	Affx-86833130	33101914
3	Affx-86778223	33108650
3	Affx-86814034	33109718
3	Affx-86803817	33110144
3	Affx-86788142	33110285
3	Affx-86840594	33110994
3	Affx-86831823	33111134
3	Affx-86791032	33123450
3	Affx-86828168	33140547
3	Affx-86819840	33155135
3	Affx-86823340	33203615
3	Affx-86777295	33209070
3	Affx-86782093	33259599
3	Affx-86828904	33288035
3	Affx-86819533	33288855
3	Affx-86821168	33291813
3	Affx-86796939	33292607
3	Affx-86781975	33293305
3	Affx-86795567	33295225
3	Affx-86779552	33297007
3	Affx-86838738	33298689
3	Affx-86825339	33321329
3	Affx-86776475	33322165
3	Affx-86777606	33409646
3	Affx-86791980	33410496
3	Affx-86821586	33412138
3	Affx-86804474	33420272
3	Affx-86838910	33422400
3	Affx-86797989	33423178
3	Affx-86836408	33435032
3	Affx-86786451	33436072
3	Affx-86783911	33441812
3	Affx-86798392	33442065
3	Affx-86808371	33442571
3	Affx-86808369	33443207
3	Affx-86793726	33443645
3	Affx-86792684	33472412
3	Affx-86839166	33498332
3	Affx-86795233	33499044
3	Affx-86805310	33577648
3	Affx-86842755	33577764
3	Affx-86818431	33580243
3	Affx-86786572	33580492
3	Affx-86778623	33580896
3	Affx-86813730	33583188
3	Affx-86823131	33654313
3	Affx-86791956	33690333
3	Affx-86838777	33690492
3	Affx-86827122	33738496
3	Affx-86792281	33738803
3	Affx-86791829	33739880
3	Affx-86822052	33839723
3	Affx-86778639	33868655
3	Affx-86788967	33869674
3	Affx-86805786	33870113
3	Affx-86786090	33870768
3	Affx-86780032	33872390
3	Affx-86812606	33872454
3	Affx-86829123	33910656
3	Affx-86829497	33912247
3	Affx-86777420	33912712
3	Affx-86838640	33912775
3	Affx-86797849	33912913
3	Affx-86791833	34113455
3	Affx-86819241	34113553
3	Affx-86785778	34116722
3	Affx-86793968	34143350
3	Affx-86799208	34145977
3	Affx-86827091	34148176
3	Affx-86792598	34225748
3	Affx-86794213	34230087
3	Affx-86799856	34234800
3	Affx-86825880	34296603
3	Affx-86797306	34296641
3	Affx-86782206	34327792
3	Affx-86816543	34328288
3	Affx-86797707	34328364
3	Affx-86793307	34330981
3	Affx-86805380	34347805
3	Affx-86794571	34348791
3	Affx-86786500	34349045
3	Affx-86787120	34375484
3	Affx-86837511	34376029
3	Affx-86804758	34376077
3	Affx-86826936	34379892
3	Affx-86840813	34380217
3	Affx-86821604	34380501
3	Affx-86838502	34382823
3	Affx-86837154	34496603
3	Affx-86787979	34499116
3	Affx-86839847	34499572
3	Affx-86803957	34501150
3	Affx-86777995	34578172
3	Affx-86814844	34586706
3	Affx-86814842	34586847
3	Affx-86814841	34586949
3	Affx-86814839	34587054
3	Affx-86777213	34587603
3	Affx-86791234	34587650
3	Affx-86830174	34588782
3	Affx-86814847	34589807
3	Affx-86802150	34594104
3	Affx-86802149	34594935
3	Affx-86802148	34594995
3	Affx-86802147	34595038
3	Affx-86794388	34595076
3	Affx-86802146	34595317
3	Affx-86802145	34595441
3	Affx-86802144	34597239
3	Affx-86803000	34597403
3	Affx-86802142	34598129
3	Affx-86802141	34598433
3	Affx-86802140	34598743
3	Affx-86802139	34598783
3	Affx-86803001	34598840
3	Affx-86802138	34599064
3	Affx-86802137	34599379
3	Affx-86780408	34600510
3	Affx-86803002	34600742
3	Affx-86803003	34600782
3	Affx-86803004	34601560
3	Affx-86803005	34602721
3	Affx-86803006	34602833
3	Affx-86802152	34603715
3	Affx-86802151	34603938
3	Affx-86802143	34604659
3	Affx-86828220	34606172
3	Affx-86790550	34609873
3	Affx-86829734	34612620
3	Affx-86823804	34619604
3	Affx-86814687	34621719
3	Affx-86816211	34621868
3	Affx-86777403	34622092
3	Affx-86775336	34623223
3	Affx-86780243	34623743
3	Affx-86830621	34702084
3	Affx-86816522	34702105
3	Affx-86825182	34722386
3	Affx-86798951	34722440
3	Affx-86809696	34767079
3	Affx-86809698	34767335
3	Affx-86782975	34767571
3	Affx-86793261	34795879
3	Affx-86777142	34797483
3	Affx-86804270	34814793
3	Affx-86793777	34817247
3	Affx-86787672	34817499
3	Affx-86816855	34817790
3	Affx-86804273	34818858
3	Affx-86837289	34820177
3	Affx-86804272	34820236
3	Affx-86839780	34822593
3	Affx-86787393	34823361
3	Affx-86822079	34849337
3	Affx-86795324	34874116
3	Affx-86777920	34890202
3	Affx-86789481	34932349
3	Affx-86817086	34932537
3	Affx-86792502	34988159
3	Affx-86825529	34988211
3	Affx-86816280	34988957
3	Affx-86788779	34994728
3	Affx-86786487	34994774
3	Affx-86805399	34995268
3	Affx-86821018	35007247
3	Affx-86823241	35041139
3	Affx-86817256	35058299
3	Affx-86821729	35060530
3	Affx-86793873	35066467
3	Affx-86786695	35067500
3	Affx-86792746	35099000
3	Affx-86836445	35099871
3	Affx-86842181	35103469
3	Affx-86818758	35103725
3	Affx-86822255	35105218
3	Affx-86838355	35186112
3	Affx-86824032	35345839
3	Affx-86789792	35345877
3	Affx-86779011	35345910
3	Affx-86804117	35374662
3	Affx-86787815	35374770
3	Affx-86804115	35375711
3	Affx-86837223	35452714
3	Affx-86815048	35473774
3	Affx-86778599	35473811
3	Affx-86843028	35473955
3	Affx-86813745	35474050
3	Affx-86783640	35474306
3	Affx-86796854	35474563
3	Affx-86808741	35474740
3	Affx-86808742	35477187
3	Affx-86829033	35480717
3	Affx-86831299	35519734
3	Affx-86796311	35564895
3	Affx-86778684	35565832
3	Affx-86835997	35599271
3	Affx-86814420	35600184
3	Affx-86777716	35600231
3	Affx-86819186	35629324
3	Affx-86792531	35630598
3	Affx-86815911	35650357
3	Affx-86791533	35651232
3	Affx-86789253	35671654
3	Affx-86835410	35673759
3	Affx-86840848	35689556
3	Affx-86782698	35724231
3	Affx-86829036	35724609
3	Affx-86821781	35849196
3	Affx-86817033	35886804
3	Affx-86841665	36137838
3	Affx-86794822	36137882
3	Affx-86780000	36139054
3	Affx-86788651	36139107
3	Affx-86833350	36139220
3	Affx-86791574	36139516
3	Affx-86818327	36149992
3	Affx-86784399	36173140
3	Affx-86795978	36173324
3	Affx-86826585	36175743
3	Affx-86818036	36186716
3	Affx-86798340	36187661
3	Affx-86788916	36188933
3	Affx-86805394	36190659
3	Affx-86786490	36190700
3	Affx-86792631	36209039
3	Affx-86794644	36209999
3	Affx-86819169	36210723
3	Affx-86832985	36212629
3	Affx-86798848	36213354
3	Affx-86823783	36291752
3	Affx-86793763	36292186
3	Affx-86791755	36293265
3	Affx-86828234	36293324
3	Affx-86795795	36294100
3	Affx-86836601	36295262
3	Affx-86821288	36295633
3	Affx-86824994	36315100
3	Affx-86827978	36316949
3	Affx-86777506	36318323
3	Affx-86812110	36319762
3	Affx-86780641	36320521
3	Affx-86825343	36320891
3	Affx-86795709	36324712
3	Affx-86831704	36326525
3	Affx-86826430	36327630
3	Affx-86796810	36351303
3	Affx-86786025	36351528
3	Affx-86805842	36351574
3	Affx-86806232	36356391
3	Affx-86785652	36358136
3	Affx-86809150	36359218
3	Affx-86783339	36359299
3	Affx-86809146	36359963
3	Affx-86809148	36361374
3	Affx-86806342	36381370
3	Affx-86789077	36381621
3	Affx-86806344	36381723
3	Affx-86785554	36382005
3	Affx-86780550	36382412
3	Affx-86812170	36382512
3	Affx-86816536	36401280
3	Affx-86794904	36452418
3	Affx-86809620	36549186
3	Affx-86839010	36550065
3	Affx-86791033	36550128
3	Affx-86827465	36550782
3	Affx-86832554	36551425
3	Affx-86783019	36553793
3	Affx-86840176	36555232
3	Affx-86807213	36654345
3	Affx-86776747	36660580
3	Affx-86784811	36661581
3	Affx-86835104	36669639
3	Affx-86828929	36671554
3	Affx-86834271	36700854
3	Affx-86828839	36727051
3	Affx-86785930	36727587
3	Affx-86834724	36730306
3	Affx-86834977	36731170
3	Affx-86809516	36747187
3	Affx-86783089	36748346
3	Affx-86809512	36750052
3	Affx-86809514	36750694
3	Affx-86809510	36750913
3	Affx-86780174	36768880
3	Affx-86837179	36851966
3	Affx-86804009	36853804
3	Affx-86787927	36854866
3	Affx-86833693	36855429
3	Affx-86838460	36856594
3	Affx-86819420	36861403
3	Affx-86827030	36881283
3	Affx-86795294	36881729
3	Affx-86827706	36884055
3	Affx-86789288	36895594
3	Affx-86789742	36897610
3	Affx-86815933	36898254
3	Affx-86804789	36899277
3	Affx-86787088	36899434
3	Affx-86793176	36909020
3	Affx-86799789	36912275
3	Affx-86790824	36936912
3	Affx-86777068	36942908
3	Affx-86814991	36943242
3	Affx-86779408	36943344
3	Affx-86795059	36945468
3	Affx-86815260	36945670
3	Affx-86840145	36947298
3	Affx-86796419	36947730
3	Affx-86833232	37035473
3	Affx-86786854	37036579
3	Affx-86826615	37083839
3	Affx-86829251	37190731
3	Affx-86835573	37213835
3	Affx-86825766	37215628
3	Affx-86784216	37239456
3	Affx-86797126	37239543
3	Affx-86807963	37240548
3	Affx-86812608	37265568
3	Affx-86780029	37269010
3	Affx-86793218	37271036
3	Affx-86842775	37271470
3	Affx-86781247	37271933
3	Affx-86804467	37274651
3	Affx-86781842	37280615
3	Affx-86798039	37281517
3	Affx-86820425	37283498
3	Affx-86838195	37284729
3	Affx-86791291	37286193
3	Affx-86824371	37314107
3	Affx-86818338	37314943
3	Affx-86830764	37315799
3	Affx-86799119	37321274
3	Affx-86783873	37321913
3	Affx-86808436	37322312
3	Affx-86817135	37329370
3	Affx-86789557	37398269
3	Affx-86790400	37422478
3	Affx-86827483	37423391
3	Affx-86804619	37428205
3	Affx-86792797	37465374
3	Affx-86775675	37467697
3	Affx-86830008	37469920
3	Affx-86799982	37483230
3	Affx-86836133	37516933
3	Affx-86776291	37523157
3	Affx-86816078	37542891
3	Affx-86825579	37627203
3	Affx-86842663	37643771
3	Affx-86791247	37643974
3	Affx-86809980	37644579
3	Affx-86817071	37645941
3	Affx-86834728	37646085
3	Affx-86809978	37647577
3	Affx-86782785	37648899
3	Affx-86809982	37649614
3	Affx-86809472	37692209
3	Affx-86809468	37692908
3	Affx-86809466	37693145
3	Affx-86783115	37694364
3	Affx-86809479	37697608
3	Affx-86809477	37700246
3	Affx-86809475	37700657
3	Affx-86817441	37704201
3	Affx-86789464	37729037
3	Affx-86806489	37742649
3	Affx-86840952	37742993
3	Affx-86785421	37746342
3	Affx-86840969	37760305
3	Affx-86814274	37760666
3	Affx-86814272	37761189
3	Affx-86792724	37761226
3	Affx-86777918	37762415
3	Affx-86832077	37796641
3	Affx-86787434	37802341
3	Affx-86837379	37802548
3	Affx-86804462	37802610
3	Affx-86829405	37839644
3	Affx-86792238	37840012
3	Affx-86791555	37873099
3	Affx-86806393	37880818
3	Affx-86785525	37880912
3	Affx-86788443	37880981
3	Affx-86832826	37917929
3	Affx-86786201	37918362
3	Affx-86843299	37919043
3	Affx-86805674	37919673
3	Affx-86802856	37936266
3	Affx-86802859	37936571
3	Affx-86802860	37937346
3	Affx-86802861	37937424
3	Affx-86833410	37938372
3	Affx-86802848	37938417
3	Affx-86798850	37938458
3	Affx-86802849	37938628
3	Affx-86802850	37938837
3	Affx-86802851	37938991
3	Affx-86802852	37939113
3	Affx-86802853	37939231
3	Affx-86802854	37940005
3	Affx-86802855	37940970
3	Affx-86802857	37942129
3	Affx-86802858	37942740
3	Affx-86783446	37969937
3	Affx-86808998	37969976
3	Affx-86840547	37970759
3	Affx-86829250	37971180
3	Affx-86823414	37993574
3	Affx-86788106	38003632
3	Affx-86803863	38003877
3	Affx-86816172	38004294
3	Affx-86837930	38007915
3	Affx-86800153	38007954
3	Affx-86790139	38019513
3	Affx-86795475	38075342
3	Affx-86827259	38076583
3	Affx-86795659	38125833
3	Affx-86784185	38136160
3	Affx-86825731	38143209
3	Affx-86796928	38146178
3	Affx-86842358	38146498
3	Affx-86792086	38147547
3	Affx-86779607	38147655
3	Affx-86829157	38147760
3	Affx-86777441	38147886
3	Affx-86824789	38249006
3	Affx-86834803	38267209
3	Affx-86784402	38282035
3	Affx-86807745	38282733
3	Affx-86827690	38285598
3	Affx-86790579	38289966
3	Affx-86824896	38290457
3	Affx-86786552	38327543
3	Affx-86825821	38329912
3	Affx-86842279	38332746
3	Affx-86805324	38333456
3	Affx-86794004	38333589
3	Affx-86823376	38359154
3	Affx-86813136	38391853
3	Affx-86813134	38392383
3	Affx-86779397	38392834
3	Affx-86838574	38392926
3	Affx-86822335	38394594
3	Affx-86794121	38395059
3	Affx-86840619	38396181
3	Affx-86825691	38397854
3	Affx-86821144	38434556
3	Affx-86784649	38491700
3	Affx-86804606	38492515
3	Affx-86837447	38492586
3	Affx-86787291	38492831
3	Affx-86818877	38504355
3	Affx-86828782	38528524
3	Affx-86829300	38538514
3	Affx-86795472	38546522
3	Affx-86791311	38546765
3	Affx-86827131	38549705
3	Affx-86832156	38559292
3	Affx-86819604	38586537
3	Affx-86831285	38591005
3	Affx-86833793	38678276
3	Affx-86795857	38712575
3	Affx-86822420	38712996
3	Affx-86837355	38756704
3	Affx-86804411	38756797
3	Affx-86804409	38756938
3	Affx-86804407	38757117
3	Affx-86787502	38757305
3	Affx-86804413	38761202
3	Affx-86841348	38787812
3	Affx-86835917	38788440
3	Affx-86788242	38788672
3	Affx-86830052	38790928
3	Affx-86824051	38795364
3	Affx-86813907	38815107
3	Affx-86813905	38816019
